"Nom"	"PHYLUM"	"CLASSE"	"ORDRE"	"FAMILLE"	"CD_REF"	"LB_NOM"	"NOM_VALIDE"	"NOM_VERN"	"LRN"	"LRN_det"	"LRR"	"LRR_det"	"DH"	"DH_det"	"PN"	"PN_det"	"PR"	"PR_det"	"PD"	"PD_det"	"ZNIEFF"
"Taupin à cou sanglant  ( Ischnodes sanguinicollis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	240451	"Ischnodes sanguinicollis"	"Ischnodes sanguinicollis (Panzer, 1793)"	"Taupin à cou sanglant"													"Déterminante stricte"
"Taupin philosophe  ( Lacon querceus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	240453	"Lacon querceus"	"Lacon querceus (Herbst, 1784)"	"Taupin philosophe, Lacon des Chênes"													"Déterminante stricte"
"-  ( Megapenthes lugens )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	240456	"Megapenthes lugens"	"Megapenthes lugens (W. Redtenbacher, 1842)"	""													"Déterminante stricte"
"-  ( Podeonius acuticornis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	240482	"Podeonius acuticornis"	"Podeonius acuticornis (Germar, 1823)"	""													"Déterminante stricte"
"-  ( Procraerus tibialis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	240485	"Procraerus tibialis"	"Procraerus tibialis (Lacordaire in Boisduval & Lacordaire, 1835)"	""													"Déterminante stricte"
"Pince-monseigneur  ( Prostomis mandibularis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Prostomidae"	244583	"Prostomis mandibularis"	"Prostomis mandibularis (Fabricius, 1801)"	"Pince-monseigneur"													"Déterminante stricte"
"-  ( Diaclina fagi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Tenebrionidae"	244605	"Diaclina fagi"	"Diaclina fagi (Panzer, 1799)"	""													"Déterminante stricte"
"-  ( Eledonoprius armatus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Tenebrionidae"	244611	"Eledonoprius armatus"	"Eledonoprius armatus (Panzer, 1799)"	""													"Déterminante stricte"
"-  ( Bolitophagus interruptus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Tenebrionidae"	244613	"Bolitophagus interruptus"	"Bolitophagus interruptus Illiger, 1800"	""													"Déterminante stricte"
"-  ( Xanthomus pallidus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Tenebrionidae"	244619	"Xanthomus pallidus"	"Xanthomus pallidus (Curtis, 1830)"	""													"Déterminante stricte"
"-  ( Stenomax meridianus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Tenebrionidae"	244621	"Stenomax meridianus"	"Stenomax meridianus (Mulsant, 1854)"	""													"Déterminante stricte"
"-  ( Melanimon tibiale )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Tenebrionidae"	244645	"Melanimon tibiale"	"Melanimon tibiale (Fabricius, 1781)"	""													"Déterminante stricte"
"-  ( Tenebrio opacus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Tenebrionidae"	244663	"Tenebrio opacus"	"Tenebrio opacus Duftschmid, 1812"	""													"Déterminante stricte"
"-  ( Bius thoracicus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Tenebrionidae"	244668	"Bius thoracicus"	"Bius thoracicus (Fabricius, 1792)"	""													"Déterminante stricte"
"-  ( Pseudoseriscius pruinosus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Tenebrionidae"	244677	"Pseudoseriscius pruinosus"	"Pseudoseriscius pruinosus (Dufour, 1820)"	""													"Déterminante stricte"
"-  ( Oochrotus unicolor )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Tenebrionidae"	244678	"Oochrotus unicolor"	"Oochrotus unicolor Lucas, 1852"	""													"Déterminante stricte"
"Ténébrion diabolique  ( Neomida haemorrhoidalis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Tenebrionidae"	244686	"Neomida haemorrhoidalis"	"Neomida haemorrhoidalis (Fabricius, 1787)"	"Ténébrion diabolique"													"Déterminante stricte"
"*  -  ( Trichaphaenops gounellei annae )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	251043	"Trichaphaenops gounellei annae"	"Trichaphaenops gounellei annae Jeannel, 1949"	""							"NI3"	""					
"*  -  ( Trichaphaenops gounellei attenuatus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	251044	"Trichaphaenops gounellei attenuatus"	"Trichaphaenops gounellei attenuatus Jeannel, 1949"	""							"NI3"	""					
"*  -  ( Trichaphaenops gounellei gounellei )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	251045	"Trichaphaenops gounellei gounellei"	"Trichaphaenops gounellei gounellei (Bedel, 1880)"	""							"NI3"	""					
"*  -  ( Trichaphaenops sollaudi sollaudi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	251049	"Trichaphaenops sollaudi sollaudi"	"Trichaphaenops sollaudi sollaudi Jeannel, 1916"	""							"NI3"	""					
"-  ( Campalita maderae indagator )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	251368	"Campalita maderae indagator"	"Calosoma maderae maderae (Fabricius, 1775)"	""													"Déterminante stricte"
"*  Carabe doré du Ventoux  ( Carabus auratus honnoratii )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	251380	"Carabus auratus honnoratii"	"Carabus auratus honnoratii Dejean, 1826"	"Carabe doré du Ventoux"							"NI3"	""					
"-  ( Carabus melancholicus costatus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	251410	"Carabus melancholicus costatus"	"Carabus melancholicus costatus Germar, 1823"	""													"Déterminante stricte"
"*  Carabe à reflets d'or  ( Carabus auronitens auronitens )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	251421	"Carabus auronitens auronitens"	"Carabus auronitens auronitens Fabricius, 1792"	"Carabe à reflets d'or (Le), Carabe à reflets cuivrés (Le)"							"NI3"	""					
"*  -  ( Carabus solieri bonadonai )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	251430	"Carabus solieri bonadonai"	"Carabus solieri bonadonai Colas, 1948"	""							"NI3"	""					
"*  -  ( Carabus solieri bonnetianus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	251431	"Carabus solieri bonnetianus"	"Carabus solieri bonnetianus Colas, 1937"	""							"NI3"	""					
"-  ( Carabus rugosus vermiculosus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	251434	"Carabus rugosus vermiculosus"	"Carabus rugosus boeticus Deyrolle, 1852"	""													"Déterminante stricte"
"*  Grand Capricorne  ( Cerambyx cerdo cerdo )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Cerambycidae"	251483	"Cerambyx cerdo cerdo"	"Cerambyx cerdo cerdo Linnaeus, 1758"	"Grand Capricorne"					"CDH2, CDH4"	" "	"NI2"	""					
"-  ( Myrmechixenus picinus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Tenebrionidae"	339888	"Myrmechixenus picinus"	"Myrmechixenus picinus (Aubé, 1850)"	""													"Déterminante stricte"
"-  ( Megischina rosinae )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Tenebrionidae"	339987	"Megischina rosinae"	"Megischina rosinae (Seidlitz, 1896)"	""													"Déterminante stricte"
"-  ( Lagria grenieri )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Tenebrionidae"	340107	"Lagria grenieri"	"Lagria grenieri C. Brisout de Barneville, 1867"	""													"Déterminante stricte"
"-  ( Agnathus decoratus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Pyrochroidae"	340110	"Agnathus decoratus"	"Agnathus decoratus (Germar, 1818)"	""													"Déterminante stricte"
"*  -  ( Aphaenops bourgoini )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	395957	"Aphaenops bourgoini"	"Aphaenops bourgoini Jeannel, 1946"	""							"NI3"	""					
"*  -  ( Aphaenops hortensis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	395973	"Aphaenops hortensis"	"Aphaenops hortensis Fourès, 1954"	""							"NI3"	""					
"-  ( Brachygonus bouyoni )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	416833	"Brachygonus bouyoni"	"Brachygonus bouyoni (Chassain, 1992)"	""													"Déterminante stricte"
"-  ( Brachygonus dubius )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	416834	"Brachygonus dubius"	"Brachygonus dubius (Platia & Cate, 1990)"	""													"Déterminante stricte"
"-  ( Corticeus bicoloroides )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Tenebrionidae"	416838	"Corticeus bicoloroides"	"Corticeus bicoloroides (Roubal, 1933)"	""													"Déterminante stricte"
"-  ( Corticeus longulus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Tenebrionidae"	416839	"Corticeus longulus"	"Corticeus longulus (Gyllenhal, 1827)"	""													"Déterminante stricte"
"Grande cétoine bleue  ( Eupotosia mirifica )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Scarabaeidae"	416843	"Eupotosia mirifica"	"Eupotosia mirifica (Mulsant, 1842)"	"Grande cétoine bleue"													"Déterminante stricte"
"*  Aphaenops d'Artigouli  ( Aphaenops jauzioni )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	457183	"Aphaenops jauzioni"	"Aphaenops jauzioni Faille, Déliot & Quéinnec, 2007"	"Aphaenops d'Artigouli"							"NI3"	""					
"*  -  ( Aphaenops cissauguensis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458687	"Aphaenops cissauguensis"	"Aphaenops cissauguensis Faille & Bourdeau, 2008"	""							"NI3"	""					
"*  -  ( Aphaenops pluto )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458861	"Aphaenops pluto"	"Aphaenops pluto (Dieck, 1869)"	""							"NI3"	""					
"*  -  ( Aphaenops alberti )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458944	"Aphaenops alberti"	"Aphaenops alberti Jeannel, 1939"	""							"NI3"	""					
"*  -  ( Aphaenops bessoni )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458945	"Aphaenops bessoni"	"Aphaenops bessoni Cabidoche, 1962"	""							"NI3"	""					
"*  -  ( Aphaenops bonneti )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458946	"Aphaenops bonneti"	"Aphaenops bonneti Fourès, 1948"	""							"NI3"	""					
"*  -  ( Aphaenops bouilloni )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458947	"Aphaenops bouilloni"	"Aphaenops bouilloni Coiffait, 1955"	""							"NI3"	""					
"*  -  ( Aphaenops carrerei )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458952	"Aphaenops carrerei"	"Aphaenops carrerei Coiffait, 1953"	""							"NI3"	""					
"*  -  ( Aphaenops cerberus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458956	"Aphaenops cerberus"	"Aphaenops cerberus (Dieck, 1869)"	""							"NI3"	""					
"*  -  ( Aphaenops cerberus bruneti )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458957	"Aphaenops cerberus bruneti"	"Aphaenops cerberus bruneti Jeannel, 1926"	""							"NI3"	""					
"*  -  ( Aphaenops cerberus cerberus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458958	"Aphaenops cerberus cerberus"	"Aphaenops cerberus cerberus (Dieck, 1869)"	""							"NI3"	""					
"*  -  ( Aphaenops cerberus inaequalis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458959	"Aphaenops cerberus inaequalis"	"Aphaenops cerberus inaequalis Abeille de Perrin, 1872"	""							"NI3"	""					
"*  -  ( Aphaenops cerberus obtusus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458960	"Aphaenops cerberus obtusus"	"Aphaenops cerberus obtusus Jeannel, 1926"	""							"NI3"	""					
"*  -  ( Aphaenops cerberus truncatus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458961	"Aphaenops cerberus truncatus"	"Aphaenops cerberus truncatus Coiffait, 1959"	""							"NI3"	""					
"*  -  ( Aphaenops chappuisi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458962	"Aphaenops chappuisi"	"Aphaenops chappuisi Coiffait, 1955"	""							"NI3"	""					
"*  -  ( Aphaenops crypticola )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458964	"Aphaenops crypticola"	"Aphaenops crypticola (Linder, 1859)"	""							"NI3"	""					
"*  -  ( Aphaenops eskualduna )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458968	"Aphaenops eskualduna"	"Aphaenops eskualduna Coiffait, 1959"	""							"NI3"	""					
"*  -  ( Aphaenops hustachei )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458970	"Aphaenops hustachei"	"Aphaenops hustachei Jeannel, 1917"	""							"NI3"	""					
"*  -  ( Aphaenops laurenti )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458973	"Aphaenops laurenti"	"Aphaenops laurenti Genest, 1983"	""							"NI3"	""					
"*  -  ( Aphaenops linderi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458974	"Aphaenops linderi"	"Aphaenops linderi Jeannel, 1938"	""							"NI3"	""					
"*  -  ( Aphaenops linderi labarthei )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458975	"Aphaenops linderi labarthei"	"Aphaenops linderi labarthei A. Gaudin, 1947"	""							"NI3"	""					
"*  -  ( Aphaenops linderi linderi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458976	"Aphaenops linderi linderi"	"Aphaenops linderi linderi Jeannel, 1938"	""							"NI3"	""					
"*  -  ( Aphaenops ludovici )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458980	"Aphaenops ludovici"	"Aphaenops ludovici Gaudin in Colas & Gaudin, 1935"	""							"NI3"	""					
"*  -  ( Aphaenops ludovici ludovici )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458984	"Aphaenops ludovici ludovici"	"Aphaenops ludovici ludovici Gaudin in Colas & Gaudin, 1935"	""							"NI3"	""					
"*  -  ( Aphaenops mariaerosae )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458985	"Aphaenops mariaerosae"	"Aphaenops mariaerosae Genest, 1983"	""							"NI3"	""					
"*  -  ( Aphaenops michaeli )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458987	"Aphaenops michaeli"	"Aphaenops michaeli Fourès, 1954"	""							"NI3"	""					
"*  -  ( Aphaenops ochsi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458988	"Aphaenops ochsi"	"Aphaenops ochsi L. Gaudin, 1925"	""							"NI3"	""					
"*  Aphaenops de Cabidoche  ( Aphaenops ochsi cabidochei )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458990	"Aphaenops ochsi cabidochei"	"Aphaenops ochsi cabidochei Coiffait, 1959"	"Aphaenops de Cabidoche"							"NI3"	""					
"*  -  ( Aphaenops ochsi ochsi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458991	"Aphaenops ochsi ochsi"	"Aphaenops ochsi ochsi Gaudin, 1925"	""							"NI3"	""					
"*  -  ( Aphaenops ochsi reymondi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458993	"Aphaenops ochsi reymondi"	"Aphaenops ochsi reymondi Colas & Gaudin, 1935"	""							"NI3"	""					
"*  -  ( Aphaenops orionis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458994	"Aphaenops orionis"	"Aphaenops orionis Fagniez, 1913"	""							"NI3"	""					
"*  -  ( Aphaenops orionis orionis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458996	"Aphaenops orionis orionis"	"Aphaenops orionis orionis Fagniez, 1913"	""							"NI3"	""					
"*  -  ( Aphaenops parallelus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458998	"Aphaenops parallelus"	"Aphaenops parallelus Coiffait, 1955"	""							"NI3"	""					
"*  -  ( Aphaenops pluto hydrophilus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458999	"Aphaenops pluto hydrophilus"	"Aphaenops pluto hydrophilus A. Gaudin, 1946"	""							"NI3"	""					
"*  -  ( Aphaenops pluto pluto )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	459001	"Aphaenops pluto pluto"	"Aphaenops pluto pluto (Dieck, 1869)"	""							"NI3"	""					
"*  -  ( Aphaenops rebereti )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	459004	"Aphaenops rebereti"	"Aphaenops rebereti Gaudin, 1947"	""							"NI3"	""					
"*  -  ( Aphaenops rhadamanthus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	459005	"Aphaenops rhadamanthus"	"Aphaenops rhadamanthus (Linder, 1860)"	""							"NI3"	""					
"*  -  ( Aphaenops sioberae )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	459009	"Aphaenops sioberae"	"Aphaenops sioberae Fourès, 1954"	""							"NI3"	""					
"*  -  ( Aphaenops tiresias )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	459013	"Aphaenops tiresias"	"Aphaenops tiresias (Piochard de la Brûlerie, 1872)"	""							"NI3"	""					
"*  -  ( Aphaenops tiresias aerosus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	459014	"Aphaenops tiresias aerosus"	"Aphaenops tiresias aerosus Coiffait, 1962"	""							"NI3"	""					
"*  -  ( Aphaenops tiresias juliettae )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	459017	"Aphaenops tiresias juliettae"	"Aphaenops tiresias juliettae Fourès, 1948"	""							"NI3"	""					
"*  -  ( Aphaenops tiresias robustus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	459019	"Aphaenops tiresias robustus"	"Aphaenops tiresias robustus Coiffait, 1958"	""							"NI3"	""					
"*  -  ( Aphaenops tiresias tiresias )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	459020	"Aphaenops tiresias tiresias"	"Aphaenops tiresias tiresias (Piochard de la Brûlerie, 1872)"	""							"NI3"	""					
"*  -  ( Aphaenops tiresias tisiphone )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	459021	"Aphaenops tiresias tisiphone"	"Aphaenops tiresias tisiphone Jeannel, 1917"	""							"NI3"	""					
"*  -  ( Aphaenops vandeli )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	459023	"Aphaenops vandeli"	"Aphaenops vandeli Fourès, 1954"	""							"NI3"	""					
"*  -  ( Aphaenops vandeli bouiganensis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	459024	"Aphaenops vandeli bouiganensis"	"Aphaenops vandeli bouiganensis Fourès, 1954"	""							"NI3"	""					
"*  -  ( Aphaenops vandeli vandeli )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	459025	"Aphaenops vandeli vandeli"	"Aphaenops vandeli vandeli Fourès, 1954"	""							"NI3"	""					
"*  -  ( Aphaenops colluvii )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	459100	"Aphaenops colluvii"	"Aphaenops colluvii Genest & Juberthie, 1983"	""							"NI3"	""					
"-  ( Asida marmottani )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Tenebrionidae"	701685	"Asida marmottani"	"Asida marmottani C. Brisout de Barneville in Grenier, 1863"	""													"Déterminante stricte"
"*  -  ( Aphaenops chaudoiri )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	793189	"Aphaenops chaudoiri"	"Aphaenops chaudoiri (Brisout de Barneville, 1867)"	""							"NI3"	""					
"*  -  ( Aphaenops orionis bassaburensis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	793279	"Aphaenops orionis bassaburensis"	"Aphaenops orionis bassaburensis Dupré & Besson, 1999"	""							"NI3"	""					
"*  -  ( Aphaenops aeacus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	793282	"Aphaenops aeacus"	"Aphaenops aeacus (Saulcy, 1864)"	""							"NI3"	""					
"*  -  ( Aphaenops pseudocrypticola )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	793386	"Aphaenops pseudocrypticola"	"Aphaenops pseudocrypticola Coiffait, 1947"	""							"NI3"	""					
"*  -  ( Aphaenops sinester )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	794325	"Aphaenops sinester"	"Aphaenops sinester Coiffait, 1959"	""							"NI3"	""					
"*  -  ( Aphaenops blancheti )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	794326	"Aphaenops blancheti"	"Aphaenops blancheti Gaudin, 1947"	""							"NI3"	""					
"*  -  ( Aphaenops ehlersi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	794327	"Aphaenops ehlersi"	"Aphaenops ehlersi (Abeille de Perrin, 1872)"	""							"NI3"	""					
"*  -  ( Aphaenops elegans )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	794328	"Aphaenops elegans"	"Aphaenops elegans (Gaudin, 1946)"	""							"NI3"	""					
"*  -  ( Aphaenops gracilis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	794329	"Aphaenops gracilis"	"Aphaenops gracilis Gaudin, 1947"	""							"NI3"	""					
"*  -  ( Aphaenops longicollis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	794330	"Aphaenops longicollis"	"Aphaenops longicollis Joffre, 1931"	""							"NI3"	""					
"*  -  ( Aphaenops navaricus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	794331	"Aphaenops navaricus"	"Aphaenops navaricus Coiffait & Gaudin, 1950"	""							"NI3"	""					
"*  -  ( Aphaenops pecoudi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	794332	"Aphaenops pecoudi"	"Aphaenops pecoudi Gaudin, 1938"	""							"NI3"	""					
"*  -  ( Aphaenops minos )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	794333	"Aphaenops minos"	"Aphaenops minos (Linder, 1860)"	""							"NI3"	""					
"*  -  ( Aphaenops mouriesi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	794334	"Aphaenops mouriesi"	"Aphaenops mouriesi (Genest, 1983)"	""							"NI3"	""					
"-  ( Nobius bonnairei )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Scarabaeidae"	794572	"Nobius bonnairei"	"Nobiellus bonnairei (Reitter, 1892)"	""													"Déterminante stricte"
"-  ( Ostoma ferruginea )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Peltidae"	794639	"Ostoma ferruginea"	"Peltis ferruginea (Linnaeus, 1758)"	""													"Déterminante stricte"
"-  ( Gonocephalum yelamosi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Tenebrionidae"	794780	"Gonocephalum yelamosi"	"Gonocephalum calcaripes (Karsch, 1881)"	""													"Déterminante stricte"
"-  ( Heliopathes luctuosus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Tenebrionidae"	794785	"Heliopathes luctuosus"	"Heliopates luctuosus (Le Peletier de Saint-Fargeau & Audinet-Serville, 1825)"	""													"Déterminante stricte"
"*  -  ( Aphaenops baretosanus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	795220	"Aphaenops baretosanus"	"Aphaenops baretosanus Jeannel, 1941"	""							"NI3"	""					
"*  -  ( Aphaenops giraudi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	795221	"Aphaenops giraudi"	"Aphaenops giraudi Ochs, 1938"	""							"NI3"	""					
"*  -  ( Aphaenops pandellei )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	795222	"Aphaenops pandellei"	"Aphaenops pandellei (Linder, 1859)"	""							"NI3"	""					
"*  -  ( Aphaenops penacollaradensis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	795263	"Aphaenops penacollaradensis"	"Aphaenops penacollaradensis (Dupré, 1991)"	""							"NI3"	""					
"*  -  ( Aphaenops baretosanus baretosanus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	795419	"Aphaenops baretosanus baretosanus"	"Aphaenops baretosanus baretosanus Jeannel, 1941"	""							"NI3"	""					
"*  -  ( Aphaenops baretosanus gaudini )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	795420	"Aphaenops baretosanus gaudini"	"Aphaenops baretosanus gaudini Jeannel, 1947"	""							"NI3"	""					
"*  -  ( Aphaenops ludovici queffeleci )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	795421	"Aphaenops ludovici queffeleci"	"Aphaenops ludovici queffeleci Cabidoche, 1966"	""							"NI3"	""					
"*  -  ( Aphaenops bourgoini bourgoini )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	795422	"Aphaenops bourgoini bourgoini"	"Aphaenops bourgoini bourgoini Jeannel, 1946"	""							"NI3"	""					
"*  -  ( Aphaenops bourgoini crassus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	795423	"Aphaenops bourgoini crassus"	"Aphaenops bourgoini crassus Coiffait, 1955"	""							"NI3"	""					
"*  -  ( Aphaenops bourgoini vandeli )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	795424	"Aphaenops bourgoini vandeli"	"Aphaenops bourgoini vandeli Coiffait, 1969"	""							"NI3"	""					
"*  -  ( Aphaenops giraudi delicatulus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	795425	"Aphaenops giraudi delicatulus"	"Aphaenops giraudi delicatulus Coiffait, 1962"	""							"NI3"	""					
"*  -  ( Aphaenops giraudi giraudi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	795426	"Aphaenops giraudi giraudi"	"Aphaenops giraudi giraudi Ochs, 1938"	""							"NI3"	""					
"*  -  ( Aphaenops pandellei ambiellensis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	795427	"Aphaenops pandellei ambiellensis"	"Aphaenops pandellei ambiellensis Jeannel, 1948"	""							"NI3"	""					
"*  -  ( Aphaenops pandellei pandellei )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	795428	"Aphaenops pandellei pandellei"	"Aphaenops pandellei pandellei (Linder, 1859)"	""							"NI3"	""					
"*  -  ( Aphaenops penacollaradensis weilli )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	795429	"Aphaenops penacollaradensis weilli"	"Aphaenops penacollaradensis weilli (Dupré & Bourdeau, 1994)"	""							"NI3"	""					
"*  Rosalie  ( Rosalia alpina alpina )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Cerambycidae"	795648	"Rosalia alpina alpina"	"Rosalia alpina alpina (Linnaeus, 1758)"	"Rosalie"					"CDH2, CDH4"	" "	"NI2"	""					
"-  ( Heliopathes littoralis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Tenebrionidae"	821770	"Heliopathes littoralis"	"Heliopates littoralis Español, 1958"	""													"Déterminante stricte"
